Participation rates of selected age groups in education at regional level;NUTS2;EDUC_UOE_ENRA14;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/educ_uoe_enra14?format=JSON&geo=FI1D&unit=RT&age=Y4&age=Y15-24&age=Y17&age=Y20-24&lang=en
Participation rates in selected education levels at regional level;NUTS2;EDUC_UOE_ENRA15;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/educ_uoe_enra15?format=JSON&sinceTimePeriod=2015&geo=FI1D&unit=RT&isced11=ED0-8&isced11=ED02-8&isced11=ED1_2&isced11=ED5-8&lang=en
Students enrolled in tertiary education by education level, programme orientation, sex and NUTS 2 region;NUTS2;EDUC_UOE_ENRT06;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/educ_uoe_enrt06?format=JSON&geo=FI1D&unit=NR&isced11=ED5-8&isced11=ED5&isced11=ED54&isced11=ED55&isced11=ED6&isced11=ED7&isced11=ED8&sex=T&sex=M&sex=F&lang=en
Young people neither in employment nor in education and training by sex and NUTS 2 region (NEET rates);NUTS2;EDAT_LFSE_22;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/edat_lfse_22?format=JSON&geo=FI1D&unit=PC&sex=T&sex=M&sex=F&age=Y15-24&age=Y15-29&age=Y18-24&age=Y18-29&training=NO_FE_NO_NFE&wstatus=NEMP&lang=en
Number and capacity of recovery and disposal facilities by NUTS 2 region;NUTS2;ENV_WASFAC;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/env_wasfac?format=JSON&geo=FI1D&indic_env=CAP&indic_env=CAP_RST&indic_env=FAC&indic_env=FAC_CL&wst_oper=DSP_L_OTH&wst_oper=DSP_L&wst_oper=DSP_LH&wst_oper=DSP_LNH&wst_oper=DSP_LIN&wst_oper=DSP_I&wst_oper=DSP_OTH&wst_oper=RCV_E&wst_oper=RCV_R_B&wst_oper=RCV_R&wst_oper=RCV_B&lang=en
Mitigation of Environmental Pressures and Risks;NUTS3;NRG_CHDDR2_A;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_chddr2_a?format=JSON&geo=FI1D9&unit=NR&indic_nrg=HDD&indic_nrg=CDD&lang=en
Population change - Demographic balance and crude rates at regional level (NUTS 3) ;NUTS3;demo_r_gind3;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_gind3?format=JSON&geo=FI1D9&indic_de=CNMIGRAT&indic_de=CNMIGRATRT&indic_de=DEATH&indic_de=GBIRTHRT&indic_de=GDEATHRT&indic_de=GROW&indic_de=GROWRT&indic_de=JAN&indic_de=LBIRTH&indic_de=NATGROW&indic_de=NATGROWRT&lang=en
National road freight transport by region of loading (NUTS 3) and type of goods (t) - annual data (from 2008 onwards);NUTS3;ROAD_GO_NA_RL3G;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/road_go_na_rl3g?format=JSON&geo=ES532&unit=THS_T&nst07=TOTAL&nst07=GT01&nst07=GT02&nst07=GT03&nst07=GT04&nst07=GT05&nst07=GT06&nst07=GT07&nst07=GT08&nst07=GT09&nst07=GT10&nst07=GT11&nst07=GT12&nst07=GT13&nst07=GT14&nst07=GT15&nst07=GT16&nst07=GT17&nst07=GT18&nst07=GT19&nst07=GT20&nst07=UNK&lang=en
National road freight transport by region of unloading (NUTS 3) and type of goods (t) - annual data (from 2008 onwards);NUTS3;ROAD_GO_NA_RU3G;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/road_go_na_ru3g?format=JSON&geo=ES532&unit=THS_T&nst07=TOTAL&nst07=GT01&nst07=GT02&nst07=GT03&nst07=GT04&nst07=GT05&nst07=GT06&nst07=GT07&nst07=GT08&nst07=GT09&nst07=GT10&nst07=GT11&nst07=GT12&nst07=GT13&nst07=GT14&nst07=GT15&nst07=GT16&nst07=GT17&nst07=GT18&nst07=GT19&nst07=GT20&nst07=UNK&lang=en
Railway transport - national and international railway passengers transport by embarking/disembarking NUTS 2 region;Country;TRAN_R_RAPA;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tran_r_rapa?format=JSON&sinceTimePeriod=2015&geo=ES&unit=PAS&c_unload=BE10&c_unload=BE21&c_unload=BE22&c_unload=BE23&c_unload=BE24&c_unload=BE25&c_unload=BE31&c_unload=BE32&c_unload=BE33&c_unload=BE34&c_unload=BE35&c_unload=BEXX&c_unload=BG&c_unload=BG31&c_unload=BG32&c_unload=BG33&c_unload=BG34&c_unload=BG41&c_unload=BG42&c_unload=BGXX&c_unload=CZ01&c_unload=CZ02&c_unload=CZ03&c_unload=CZ04&c_unload=CZ05&c_unload=CZ06&c_unload=CZ07&c_unload=CZ08&c_unload=CZZZ&c_unload=CZXX&c_unload=DK&c_unload=DK01&c_unload=DK02&c_unload=DK03&c_unload=DK04&c_unload=DK05&c_unload=DKZZ&c_unload=DKXX&c_unload=DE1&c_unload=DE11&c_unload=DE12&c_unload=DE13&c_unload=DE14&c_unload=DE2&c_unload=DE21&c_unload=DE22&c_unload=DE23&c_unload=DE24&c_unload=DE25&c_unload=DE26&c_unload=DE27&c_unload=DE30&c_unload=DE40&c_unload=DE41&c_unload=DE42&c_unload=DE50&c_unload=DE60&c_unload=DE7&c_unload=DE71&c_unload=DE72&c_unload=DE73&c_unload=DE80&c_unload=DE9&c_unload=DE91&c_unload=DE92&c_unload=DE93&c_unload=DE94&c_unload=DEA&c_unload=DEA1&c_unload=DEA2&c_unload=DEA3&c_unload=DEA4&c_unload=DEA5&c_unload=DEB&c_unload=DEB1&c_unload=DEB2&c_unload=DEB3&c_unload=DEC0&c_unload=DED&c_unload=DED1&c_unload=DED2&c_unload=DED3&c_unload=DED4&c_unload=DED5&c_unload=DEE0&c_unload=DEE1&c_unload=DEE2&c_unload=DEE3&c_unload=DEF0&c_unload=DEG0&c_unload=DEZZ&c_unload=DEXX&c_unload=EE&c_unload=EEXX&c_unload=IE04&c_unload=IE01&c_unload=IE02&c_unload=IEXX&c_unload=EL11&c_unload=EL12&c_unload=EL13&c_unload=EL14&c_unload=EL23&c_unload=EL24&c_unload=EL25&c_unload=EL30&c_unload=EL52&c_unload=ELXX&c_unload=ES11&c_unload=ES12&c_unload=ES13&c_unload=ES21&c_unload=ES22&c_unload=ES23&c_unload=ES24&c_unload=ES30&c_unload=ES41&c_unload=ES42&c_unload=ES43&c_unload=ES51&c_unload=ES52&c_unload=ES61&c_unload=ES62&c_unload=ESXX&c_unload=FR10&c_unload=FRB0&c_unload=FRC1&c_unload=FRC2&c_unload=FRD1&c_unload=FRD2&c_unload=FRE1&c_unload=FRE2&c_unload=FRF1&c_unload=FRF2&c_unload=FRF3&c_unload=FRG0&c_unload=FRH0&c_unload=FRI1&c_unload=FRI2&c_unload=FRI3&c_unload=FRJ1&c_unload=FRJ2&c_unload=FRK1&c_unload=FRK2&c_unload=FRL0&c_unload=FRM0&c_unload=FR21&c_unload=FR22&c_unload=FR23&c_unload=FR24&c_unload=FR25&c_unload=FR26&c_unload=FR30&c_unload=FR41&c_unload=FR42&c_unload=FR43&c_unload=FR51&c_unload=FR52&c_unload=FR53&c_unload=FR61&c_unload=FR62&c_unload=FR63&c_unload=FR71&c_unload=FR72&c_unload=FR81&c_unload=FR82&c_unload=FR83&c_unload=FRXX&c_unload=HR&c_unload=HR02&c_unload=HR03&c_unload=HR04&c_unload=HR05&c_unload=HR06&c_unload=HRXX&c_unload=HR01&c_unload=ITC1&c_unload=ITC2&c_unload=ITC3&c_unload=ITC4&c_unload=ITD1&c_unload=ITD2&c_unload=ITD3&c_unload=ITD4&c_unload=ITD5&c_unload=ITE1&c_unload=ITE2&c_unload=ITE3&c_unload=ITE4&c_unload=ITF1&c_unload=ITF2&c_unload=ITF3&c_unload=ITF4&c_unload=ITF5&c_unload=ITF6&c_unload=ITG1&c_unload=ITG2&c_unload=ITH1&c_unload=ITH2&c_unload=ITH3&c_unload=ITH4&c_unload=ITH5&c_unload=ITI1&c_unload=ITI2&c_unload=ITI3&c_unload=ITI4&c_unload=ITXX&c_unload=LV&c_unload=LVXX&c_unload=LT&c_unload=LT02&c_unload=LTXX&c_unload=LU&c_unload=LUXX&c_unload=HU11&c_unload=HU12&c_unload=HU10&c_unload=HU21&c_unload=HU22&c_unload=HU23&c_unload=HU31&c_unload=HU32&c_unload=HU33&c_unload=HUZZ&c_unload=HUXX&c_unload=NL11&c_unload=NL12&c_unload=NL13&c_unload=NL21&c_unload=NL22&c_unload=NL23&c_unload=NL31&c_unload=NL32&c_unload=NL33&c_unload=NL34&c_unload=NL41&c_unload=NL42&c_unload=NLXX&c_unload=AT11&c_unload=AT12&c_unload=AT13&c_unload=AT21&c_unload=AT22&c_unload=AT31&c_unload=AT32&c_unload=AT33&c_unload=AT34&c_unload=ATXX&c_unload=PL11&c_unload=PL12&c_unload=PL21&c_unload=PL22&c_unload=PL31&c_unload=PL32&c_unload=PL33&c_unload=PL34&c_unload=PL41&c_unload=PL42&c_unload=PL43&c_unload=PL51&c_unload=PL52&c_unload=PL61&c_unload=PL62&c_unload=PL63&c_unload=PL71&c_unload=PL72&c_unload=PL81&c_unload=PL82&c_unload=PL84&c_unload=PL91&c_unload=PL92&c_unload=PLXX&c_unload=PT11&c_unload=PT15&c_unload=PT16&c_unload=PT17&c_unload=PT18&c_unload=PTXX&c_unload=RO&c_unload=RO11&c_unload=RO12&c_unload=RO21&c_unload=RO22&c_unload=RO31&c_unload=RO32&c_unload=RO41&c_unload=RO42&c_unload=ROZZ&c_unload=ROXX&c_unload=SI&c_unload=SI03&c_unload=SI01&c_unload=ES53&c_unload=SI02&c_unload=SIZZ&c_unload=SIXX&c_unload=SK01&c_unload=SK02&c_unload=SK03&c_unload=SK04&c_unload=SKXX&c_unload=FI13&c_unload=FI18&c_unload=FI19&c_unload=FI1A&c_unload=FI1B&c_unload=FI1C&c_unload=FI1D&c_unload=FIXX&c_unload=SE11&c_unload=SE12&c_unload=SE21&c_unload=SE22&c_unload=SE23&c_unload=SE31&c_unload=SE32&c_unload=SE33&c_unload=SEZZ&c_unload=SEXX&c_unload=LI&c_unload=LIXX&c_unload=NO01&c_unload=NO02&c_unload=NO03&c_unload=NO04&c_unload=NO05&c_unload=NO06&c_unload=NO07&c_unload=NO08&c_unload=NO09&c_unload=NO0A&c_unload=NOXX&c_unload=CH01&c_unload=CH02&c_unload=CH03&c_unload=CH04&c_unload=CH05&c_unload=CH06&c_unload=CH07&c_unload=CHZZ&c_unload=CHXX&c_unload=UKC1&c_unload=UKC2&c_unload=UKD1&c_unload=UKD2&c_unload=UKD3&c_unload=UKD4&c_unload=UKD5&c_unload=UKD6&c_unload=UKD7&c_unload=UKE1&c_unload=UKE2&c_unload=UKE3&c_unload=UKE4&c_unload=UKF1&c_unload=UKF2&c_unload=UKF3&c_unload=UKG1&c_unload=UKG2&c_unload=UKG3&c_unload=UKH1&c_unload=UKH2&c_unload=UKH3&c_unload=UKI1&c_unload=UKI2&c_unload=UKI3&c_unload=UKI4&c_unload=UKI5&c_unload=UKI6&c_unload=UKI7&c_unload=UKJ1&c_unload=UKJ2&c_unload=UKJ3&c_unload=UKJ4&c_unload=UKK1&c_unload=UKK2&c_unload=UKK3&c_unload=UKK4&c_unload=UKL1&c_unload=UKL2&c_unload=UKM1&c_unload=UKM2&c_unload=UKM3&c_unload=UKM4&c_unload=UKM5&c_unload=UKM6&c_unload=UKN0&c_unload=UKZZ&c_unload=UKXX&c_unload=BA&c_unload=ME00&c_unload=MEXX&c_unload=MD&c_unload=MK&c_unload=MKXX&c_unload=RS&c_unload=RSXX&c_unload=TR&c_unload=TR10&c_unload=TR21&c_unload=TR22&c_unload=TR31&c_unload=TR32&c_unload=TR33&c_unload=TR41&c_unload=TR42&c_unload=TR51&c_unload=TR52&c_unload=TR61&c_unload=TR62&c_unload=TR63&c_unload=TR71&c_unload=TR72&c_unload=TR81&c_unload=TR82&c_unload=TR83&c_unload=TRA1&c_unload=TRA2&c_unload=TRB1&c_unload=TRB2&c_unload=TRC1&c_unload=TRC2&c_unload=TRC3&c_unload=TRXX&c_unload=UA&c_unload=BY&c_unload=MC&c_unload=RU&c_unload=SM&c_unload=RS_ME&c_unload=TN&c_unload=US&c_unload=KZ&c_unload=JP&c_unload=UNK&c_load=BE10&c_load=BE21&c_load=BE22&c_load=BE23&c_load=BE24&c_load=BE25&c_load=BE31&c_load=BE32&c_load=BE33&c_load=BE34&c_load=BE35&c_load=BEXX&c_load=BG&c_load=BG31&c_load=BG32&c_load=BG33&c_load=BG34&c_load=BG41&c_load=BG42&c_load=BGXX&c_load=CZ01&c_load=CZ02&c_load=CZ03&c_load=CZ04&c_load=CZ05&c_load=CZ06&c_load=CZ07&c_load=CZ08&c_load=CZZZ&c_load=CZXX&c_load=DK&c_load=DK01&c_load=DK02&c_load=DK03&c_load=DK04&c_load=DK05&c_load=DKXX&c_load=DE1&c_load=DE11&c_load=DE12&c_load=DE13&c_load=DE14&c_load=DE2&c_load=DE21&c_load=DE22&c_load=DE23&c_load=DE24&c_load=DE25&c_load=DE26&c_load=DE27&c_load=DE30&c_load=DE40&c_load=DE41&c_load=DE42&c_load=DE50&c_load=DE60&c_load=DE7&c_load=DE71&c_load=DE72&c_load=DE73&c_load=DE80&c_load=DE9&c_load=DE91&c_load=DE92&c_load=DE93&c_load=DE94&c_load=DEA&c_load=DEA1&c_load=DEA2&c_load=DEA3&c_load=DEA4&c_load=DEA5&c_load=DEB&c_load=DEB1&c_load=DEB2&c_load=DEB3&c_load=DEC0&c_load=DED&c_load=DED1&c_load=DED2&c_load=DED3&c_load=DED4&c_load=DED5&c_load=DEE0&c_load=DEE1&c_load=DEE2&c_load=DEE3&c_load=DEF0&c_load=DEG0&c_load=DEZZ&c_load=DEXX&c_load=EE&c_load=EEXX&c_load=IE04&c_load=IE01&c_load=IE02&c_load=IEXX&c_load=EL11&c_load=EL12&c_load=EL13&c_load=EL14&c_load=EL23&c_load=EL24&c_load=EL25&c_load=EL30&c_load=EL52&c_load=ELXX&c_load=ES11&c_load=ES12&c_load=ES13&c_load=ES21&c_load=ES22&c_load=ES23&c_load=ES24&c_load=ES30&c_load=ES41&c_load=ES42&c_load=ES43&c_load=ES51&c_load=ES52&c_load=ES61&c_load=ES62&c_load=ESXX&c_load=FR10&c_load=FRB0&c_load=FRC1&c_load=FRC2&c_load=FRD1&c_load=FRD2&c_load=FRE1&c_load=FRE2&c_load=FRF1&c_load=FRF2&c_load=FRF3&c_load=FRG0&c_load=FRH0&c_load=FRI1&c_load=FRI2&c_load=FRI3&c_load=FRJ1&c_load=FRJ2&c_load=FRK1&c_load=FRK2&c_load=FRL0&c_load=FRM0&c_load=FR21&c_load=FR22&c_load=FR23&c_load=FR24&c_load=FR25&c_load=FR26&c_load=FR30&c_load=FR41&c_load=FR42&c_load=FR43&c_load=FR51&c_load=FR52&c_load=FR53&c_load=FR61&c_load=FR62&c_load=FR63&c_load=FR71&c_load=FR72&c_load=FR81&c_load=FR82&c_load=FR83&c_load=FRXX&c_load=HR&c_load=HR02&c_load=HR03&c_load=HR04&c_load=HR05&c_load=HR06&c_load=HRXX&c_load=HR01&c_load=ITC1&c_load=ITC2&c_load=ITC3&c_load=ITC4&c_load=ITD1&c_load=ITD2&c_load=ITD3&c_load=ITD4&c_load=ITD5&c_load=ITE1&c_load=ITE2&c_load=ITE3&c_load=ITE4&c_load=ITF1&c_load=ITF2&c_load=ITF3&c_load=ITF4&c_load=ITF5&c_load=ITF6&c_load=ITG1&c_load=ITG2&c_load=ITH1&c_load=ITH2&c_load=ITH3&c_load=ITH4&c_load=ITH5&c_load=ITI1&c_load=ITI2&c_load=ITI3&c_load=ITI4&c_load=ITXX&c_load=LV&c_load=LVXX&c_load=LT&c_load=LT02&c_load=LTXX&c_load=LU&c_load=LUXX&c_load=HU11&c_load=HU12&c_load=HU10&c_load=HU21&c_load=HU22&c_load=HU23&c_load=HU31&c_load=HU32&c_load=HU33&c_load=HUZZ&c_load=HUXX&c_load=NL11&c_load=NL12&c_load=NL13&c_load=NL21&c_load=NL22&c_load=NL23&c_load=NL31&c_load=NL32&c_load=NL33&c_load=NL34&c_load=NL41&c_load=NL42&c_load=NLXX&c_load=AT11&c_load=AT12&c_load=AT13&c_load=AT21&c_load=AT22&c_load=AT31&c_load=AT32&c_load=AT33&c_load=AT34&c_load=ATXX&c_load=PL11&c_load=PL12&c_load=PL21&c_load=PL22&c_load=PL31&c_load=PL32&c_load=PL33&c_load=PL34&c_load=PL41&c_load=PL42&c_load=PL43&c_load=PL51&c_load=PL52&c_load=PL61&c_load=PL62&c_load=PL63&c_load=PL71&c_load=PL72&c_load=PL81&c_load=PL82&c_load=PL84&c_load=PL91&c_load=PL92&c_load=PLXX&c_load=PT11&c_load=PT15&c_load=PT16&c_load=PT17&c_load=PT18&c_load=PTXX&c_load=RO&c_load=RO11&c_load=RO12&c_load=RO21&c_load=RO22&c_load=RO31&c_load=RO32&c_load=RO41&c_load=RO42&c_load=ROXX&c_load=SI&c_load=SI03&c_load=SI01&c_load=ES53&c_load=SI02&c_load=SIZZ&c_load=SIXX&c_load=SK01&c_load=SK02&c_load=SK03&c_load=SK04&c_load=SKXX&c_load=FI13&c_load=FI18&c_load=FI19&c_load=FI1A&c_load=FI1B&c_load=FI1C&c_load=FI1D&c_load=FIXX&c_load=SE11&c_load=SE12&c_load=SE21&c_load=SE22&c_load=SE23&c_load=SE31&c_load=SE32&c_load=SE33&c_load=SEZZ&c_load=SEXX&c_load=LI&c_load=LIXX&c_load=NO01&c_load=NO02&c_load=NO03&c_load=NO04&c_load=NO05&c_load=NO06&c_load=NO07&c_load=NO08&c_load=NO09&c_load=NO0A&c_load=NOXX&c_load=CH01&c_load=CH02&c_load=CH03&c_load=CH04&c_load=CH05&c_load=CH06&c_load=CH07&c_load=CHZZ&c_load=CHXX&c_load=UKC1&c_load=UKC2&c_load=UKD1&c_load=UKD2&c_load=UKD3&c_load=UKD4&c_load=UKD5&c_load=UKD6&c_load=UKD7&c_load=UKE1&c_load=UKE2&c_load=UKE3&c_load=UKE4&c_load=UKF1&c_load=UKF2&c_load=UKF3&c_load=UKG1&c_load=UKG2&c_load=UKG3&c_load=UKH1&c_load=UKH2&c_load=UKH3&c_load=UKI1&c_load=UKI2&c_load=UKI3&c_load=UKI4&c_load=UKI5&c_load=UKI6&c_load=UKI7&c_load=UKJ1&c_load=UKJ2&c_load=UKJ3&c_load=UKJ4&c_load=UKK1&c_load=UKK2&c_load=UKK3&c_load=UKK4&c_load=UKL1&c_load=UKL2&c_load=UKM1&c_load=UKM2&c_load=UKM3&c_load=UKM4&c_load=UKM5&c_load=UKM6&c_load=UKN0&c_load=UKXX&c_load=BA&c_load=ME00&c_load=MEXX&c_load=MD&c_load=MK&c_load=MKXX&c_load=RS&c_load=RSXX&c_load=TR&c_load=TR10&c_load=TR21&c_load=TR22&c_load=TR31&c_load=TR32&c_load=TR33&c_load=TR41&c_load=TR42&c_load=TR51&c_load=TR52&c_load=TR61&c_load=TR62&c_load=TR63&c_load=TR71&c_load=TR72&c_load=TR81&c_load=TR82&c_load=TR83&c_load=TRA1&c_load=TRA2&c_load=TRB1&c_load=TRB2&c_load=TRC1&c_load=TRC2&c_load=TRC3&c_load=TRXX&c_load=UA&c_load=BY&c_load=MC&c_load=RU&c_load=SM&c_load=RS_ME&c_load=EG&c_load=MA&c_load=SH&c_load=US&c_load=KZ&c_load=JP&c_load=IR&c_load=IL&c_load=SA&c_load=UNK&lang=en
Stock of electric vehicles by category and NUTS 2 region;NUTS2;TRAN_R_ELVEHST;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tran_r_elvehst?format=JSON&geo=ES53&unit=NR&unit=PC&vehicle=VG_LE3P5&vehicle=CAR&vehicle=BUS_MCO_TRO&lang=en
Farm indicators by age and sex of the manager, economic size of the farm, utilised agricultural area and NUTS 2 region;NUTS2;EF_M_FARMANG;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ef_m_farmang?format=JSON&geo=ES53&unit=EUR&unit=HA&unit=AWU&unit=LSU&unit=HLD&sex=T&sex=M&sex=F&age=TOTAL&age=Y_LT25&age=Y25-34&age=Y35-39&age=Y35-44&age=Y40-44&age=Y45-54&age=Y55-64&age=Y_GE65&so_eur=TOTAL&so_eur=KE0&so_eur=KE_GT0_LT2&so_eur=KE2-3&so_eur=KE4-7&so_eur=KE8-14&so_eur=KE15-24&so_eur=KE25-49&so_eur=KE50-99&so_eur=KE100-249&so_eur=KE250-499&so_eur=KE_GE500&uaarea=TOTAL&uaarea=HA0&uaarea=HA_GT0_LT2&uaarea=HA2-4&uaarea=HA5-9&uaarea=HA10-19&uaarea=HA20-29&uaarea=HA30-49&uaarea=HA50-99&uaarea=HA_GE100&crops=UAA&lang=en
Farms and hectares by type of crops, utilised agricultural area, economic size and NUTS 2 region;NUTS2;EF_LUS_ALLCROPS;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ef_lus_allcrops?format=JSON&geo=ES53&unit=HA&unit=HLD&so_eur=TOTAL&so_eur=KE0&so_eur=KE_GT0_LT2&so_eur=KE2-3&so_eur=KE4-7&so_eur=KE8-14&so_eur=KE15-24&so_eur=KE25-49&so_eur=KE50-99&so_eur=KE100-249&so_eur=KE250-499&so_eur=KE_GE500&uaarea=TOTAL&uaarea=HA0&uaarea=HA_GT0_LT2&uaarea=HA2-4&uaarea=HA5-9&uaarea=HA10-19&uaarea=HA20-29&uaarea=HA30-49&uaarea=HA50-99&uaarea=HA_GE100&crops=UAA&crops=UAA09S&crops=UAAT&crops=UAAS&crops=ARA09S&crops=ARA&crops=C0000&crops=C1110&crops=C1120&crops=C1200&crops=C1300&crops=C1400&crops=C1500&crops=C1600_1700_1900&crops=C2000&crops=P0000&crops=P1000&crops=P9000&crops=R0000&crops=R1000&crops=R2000&crops=R9000&crops=I0000&crops=I1110&crops=I1120&crops=I1130&crops=I1140&crops=I1150_2300&crops=I1190&crops=I2000&crops=I2100&crops=I2200&crops=I2900&crops=I3000&crops=I4000&crops=I5000&crops=I6000_9000&crops=I9000&crops=G0000&crops=G0000X1000&crops=G1000&crops=G2000&crops=G3000&crops=G9000&crops=G9100&crops=G9900&crops=V0000_S0000&crops=V0000_S0000T&crops=V0000_S0000TO&crops=V0000_S0000TK&crops=V0000_S0000S&crops=N0000&crops=N0000T&crops=N0000S&crops=E0000&crops=ARA99&crops=Q0000&crops=J0000&crops=J1000&crops=J2000&crops=J3000TE&crops=PECR&crops=PECRT&crops=PECRS&crops=F0000&crops=F1000_2000&crops=F1000&crops=F1100&crops=F1200&crops=F2000&crops=F3000&crops=F4000&crops=T0000&crops=W1000&crops=W1100&crops=W1110_1120&crops=W1110&crops=W1120&crops=W1190&crops=W1200&crops=W1300&crops=O1000&crops=O1100&crops=O1910&crops=L0000&crops=PECR9_H9000&crops=X0000&crops=U1000&crops=SRCAA&lang=en
Main crops by NUTS 2 region;NUTS2;EF_LAC_MAIN;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ef_lac_main?format=JSON&sinceTimePeriod=2016&geo=ES53&unit=HA&unit=HLD&so_eur=TOTAL&so_eur=KE0&so_eur=KE_LT2&so_eur=KE2-3&so_eur=KE4-7&so_eur=KE8-14&so_eur=KE15-24&so_eur=KE25-49&so_eur=KE50-99&so_eur=KE100-249&so_eur=KE250-499&so_eur=KE_GE500&arable=TOTAL&arable=HA0&arable=HA_LT1&arable=HA1&arable=HA2-4&arable=HA5-9&arable=HA10-19&arable=HA20-29&arable=HA30-79&arable=HA80-149&arable=HA_GE150&crops=ARA&crops=C0000&crops=C0000T&crops=P0000&crops=R0000&crops=I0000&crops=G0000&crops=V0000_S0000&crops=N0000&crops=E0000&crops=E0000T&crops=ARA99&crops=ARA99T&crops=Q0000&crops=Q0000T&agrarea=TOTAL&agrarea=HA0&agrarea=HA_LT2&agrarea=HA2-4&agrarea=HA5-9&agrarea=HA10-19&agrarea=HA20-29&agrarea=HA30-49&agrarea=HA50-99&agrarea=HA_GE100&lang=en
Vegetables by NUTS 2 region;NUTS2;EF_LAC_VEGE;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ef_lac_vege?format=JSON&sinceTimePeriod=2016&geo=ES53&unit=HA&unit=HLD&so_eur=TOTAL&so_eur=KE0&so_eur=KE_LT2&so_eur=KE2-3&so_eur=KE4-7&so_eur=KE8-14&so_eur=KE15-24&so_eur=KE25-49&so_eur=KE50-99&so_eur=KE100-249&so_eur=KE250-499&so_eur=KE_GE500&croparea=TOTAL&croparea=HA0&croparea=HA_LT01&croparea=HA01&croparea=HA02&croparea=HA03-04&croparea=HA05-09&croparea=HA1&croparea=HA2-4&croparea=HA_GE5&crops=ARA&crops=V0000_S0000&crops=V0000_S0000T&crops=V0000_S0000TO&crops=V0000_S0000TK&crops=V0000_S0000S&agrarea=TOTAL&agrarea=HA0&agrarea=HA_LT2&agrarea=HA2-4&agrarea=HA5-9&agrarea=HA10-19&agrarea=HA20-29&agrarea=HA30-49&agrarea=HA50-99&agrarea=HA_GE100&lang=en
Main livestock indicators by NUTS 2 region;NUTS2;EF_LSK_MAIN;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ef_lsk_main?format=JSON&lastTimePeriod=1&geo=ES53&unit=LSU&unit=HD&unit=HLD&unit=HIVE&farmtype=TOTAL&farmtype=FT15_SO&farmtype=FT16_SO&farmtype=FT21_SO&farmtype=FT22_SO&farmtype=FT23_SO&farmtype=FT35_SO&farmtype=FT36_SO&farmtype=FT37_SO&farmtype=FT38_SO&farmtype=FT45_SO&farmtype=FT46_SO&farmtype=FT47_SO&farmtype=FT48_SO&farmtype=FT51_SO&farmtype=FT52_SO&farmtype=FT53_SO&farmtype=FT61_SO&farmtype=FT73_SO&farmtype=FT74_SO&farmtype=FT83_SO&farmtype=FT84_SO&farmtype=FT90_SO&so_eur=TOTAL&uaarea=TOTAL&lsu=TOTAL&animals=A0010&animals=A1000&animals=A2000&animals=A3100&animals=A4100&animals=A4200&animals=A5000&animals=A6111&animals=A6710R&animals=A6900A&lang=en
Beneficiary of rural development support measures by legal form, economic size and farm type of the agricultural holding and NUTS 2 region;NUTS2;EF_RD_LEG;https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ef_rd_leg?format=JSON&geo=ES53&unit=HA&unit=HLD&leg_form=TOTAL&leg_form=PER_NTL&leg_form=PER_LEG&leg_form=HLD_GRP&leg_form=UNIT_CML&so_eur=TOTAL&so_eur=KE_GE0_LT2&so_eur=KE2-7&so_eur=KE8-24&so_eur=KE25-99&so_eur=KE_GE100&ruraldev=TOTAL&ruraldev=RDEV&ruraldev=RDEV_A&ruraldev=RDEV_A01&ruraldev=RDEV_A011&ruraldev=RDEV_A012&ruraldev=RDEV_A013&ruraldev=RDEV_A014&ruraldev=RDEV_A04&ruraldev=RDEV_A09&ruraldev=RDEV_A11&ruraldev=RDEV_A111&ruraldev=RDEV_A112&ruraldev=RDEV_B&ruraldev=RDEV_B01&ruraldev=RDEV_B05&ruraldev=RDEV_C&ruraldev=RDEV_C01&ruraldev=RDEV_C02&ruraldev=RDEV_C03&ruraldev=RDEV_C05&ruraldev=RDEV_D&ruraldev=RDEV_D01&ruraldev=RDEV_D011&ruraldev=RDEV_D012&ruraldev=RDEV_E&ruraldev=RDEV_E01&ruraldev=RDEV_E02&ruraldev=RDEV_F&ruraldev=RDEV_F03&ruraldev=RDEV_G&ruraldev=RDEV_G03&ruraldev=RDEV_G05&ruraldev=NRDEV&statinfo=TOTAL&statinfo=ABVTH&statinfo=BLWTH&farmtype=TOTAL&farmtype=CR&farmtype=LS&farmtype=OTH&lang=en
